CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL3668477	2001458	CHEMBL3668477	2001458		207	435.92	5.14	65.63	1	Fc1ccccc1CNc2ccc(Cl)c(n2)c3ccnc4[nH]c(cc34)C5CCCNC5	15869752	IC50	=	66	nM	7.18	IC50	=	66	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3668562	2001544	CHEMBL3668562	2001544		297	482.52	2.65	81.69	0	COc1ccc(F)cc1c2c(F)cnc3[nH]c(cc23)C4=CCN(CC(=O)N5CCC(O)CC5)CC4	15869838	IC50	=	83	nM	7.08	IC50	=	83	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3668524	2001506	CHEMBL3668524	2001506		258	415.48	3.17	83.66	0	COc1ccc(F)cc1c2ccnc3[nH]c(cc23)C4=C[C@H](C)N(CC4)S(=O)(=O)C	15869800	IC50	=	85	nM	7.07	IC50	=	85	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3663789	1996723	CHEMBL3663789	1996723		49	425.95	3.64	74.86	0	Clc1ccc(NCC2CCCOC2)nc1c3ccnc4[nH]c(cc34)C5CCNCC5	15868116	IC50	=	87	nM	7.06	IC50	=	87	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3668442	2001423	CHEMBL3668442	2001423		171	410.48	2.84	53.62	0	COc1ccc(F)cc1c2ccnc3[nH]c(cc23)C4CN(CCN5CCOCC5)C4	15868236	IC50	=	90	nM	7.05	IC50	=	90	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3668521	2001503	CHEMBL3668521	2001503		255	428.47	3.12	61.46	0	COc1ccc(F)cc1c2c(F)cnc3[nH]c(cc23)C4CCN(CC(=O)N(C)C)CC4	15869797	IC50	=	90	nM	7.05	IC50	=	90	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL497995	494058	CHEMBL497995	494058		88-2	283.33	1.7	96.69	0	Nc1nccc(n1)c2cc3C(=O)NCC(C4CCC4)c3[nH]2	2250828	IC50	=	96	nM	7.02	IC50	=	.096	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	559571	CHEMBL1019786	B	Inhibition of CDK9	1	Scientific Literature				Intermediate	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			45098	CHEMBL1139384	19115845	J. Med. Chem.	2009	52	2	293			
CHEMBL3668359	2001339	CHEMBL3668359	2001339		85	343.83	4.31	54.7	0	NC1CCCC(C1)c2cc3c(c(Cl)cnc3[nH]2)c4cccc(F)c4	15868152	IC50	=	100	nM	7	IC50	=	100	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3668552	2001534	CHEMBL3668552	2001534		287	452.5	3.35	61.46	0	COc1ccc(F)cc1c2c(F)cnc3[nH]c(cc23)C4=CC5CN(CC(=O)N(C)C)CC5C4	15869828	IC50	=	104	nM	6.98	IC50	=	104	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3668560	2001542	CHEMBL3668560	2001542		295	462.52	2.45	81.69	0	COc1ccc(F)cc1c2ccnc3[nH]c(cc23)C4=CC5CN(CC(=O)N6CC(O)C6)CC5C4	15869836	IC50	=	119	nM	6.92	IC50	=	119	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3668404	2001384	CHEMBL3668404	2001384		132	341.84	3.2	70.83	0	CN1CCC(CC1)c2cc3c(ccnc3[nH]2)c4nc(N)ccc4Cl	15868197	IC50	=	130	nM	6.89	IC50	=	130	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3673492	2006524	CHEMBL3673492	2006524		303	515.58	2.97	105.47	1	COc1ccc(F)cc1c2c(cnc3[nH]c(cc23)C4=CC5CN(CC(=O)N6CCC[C@H]6CO)CC5C4)C#N	15869842	IC50	=	138	nM	6.86	IC50	=	138	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3668456	2001437	CHEMBL3668456	2001437		185	375.42	2.06	83.66	0	COc1ccc(F)cc1c2ccnc3[nH]c(cc23)C4CN(C4)S(=O)(=O)C	15868250	IC50	=	140	nM	6.85	IC50	=	140	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3673495	2006527	CHEMBL3673495	2006527		309	294.33	2.89	53.6	0	Fc1cccc(n1)c2ccnc3[nH]c(cc23)C4=CCNCC4	15869845	IC50	=	240	nM	6.62	IC50	=	240	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3668371	2001351	CHEMBL3668371	2001351		98	324.39	5.15	37.9	1	COc1ccc(F)cc1c2ccnc3[nH]c(cc23)C4CCCCC4	15868164	IC50	=	270	nM	6.57	IC50	=	270	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3639626	1996700	CHEMBL3639626	1996700		25	341.83	3.57	49.94	0	COc1c(Cl)cccc1c2ccnc3[nH]c(cc23)C4CCNCC4	15868093	IC50	=	300	nM	6.52	IC50	=	300	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3668376	2001356	CHEMBL3668376	2001356		103	325.38	3.63	41.15	0	COc1ccc(F)cc1c2ccnc3[nH]c(cc23)C4CCCN4C	15868169	IC50	=	430	nM	6.37	IC50	=	430	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL296468	71663	CHEMBL296468	71663	BMS-387032	1, SNS-032	380.53	2.07	133.59	0	CC(C)(C)c1oc(CSc2cnc(NC(=O)C3CCNCC3)s2)nc1	2254188	IC50	=	458	nM	6.34	IC50	=	.458	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	496947	CHEMBL1002042	B	Inhibition of CDK9 in human HCT116 cells assessed as phosphor-ser2 level of RNA polymerase 2 after 16 hrs by high content cellular assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	45715	CHEMBL1143434	18842409	Bioorg. Med. Chem. Lett.	2008	18	21	5763			
